Total_Stops,Price,Duration_min,Freq_encoded_Airline,Mean_encoded_Airline,Freq_encoded_Destination,Freq_encoded_Route,Mean_encoded_Route,Label_encoded_Airline,Label_encoded_Source,Label_encoded_Destination,Label_encoded_Route,dep_hr,arr_hr,arrival_timeOfDay_encoded,dep_day_of_week,arr_day_of_week,dep_weekday,arr_weekday,dep_month,dep_day_of_month,departure_timeOfDay_after_noon,departure_timeOfDay_late_night,departure_timeOfDay_morning,departure_timeOfDay_night,arrival_timeOfDay_after_noon,arrival_timeOfDay_early_morning,arrival_timeOfDay_evening
1.0,10844,1655,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,23,3,1,2,1,1,5,21,0,0,0,1,1,0,0
2.0,15318,505,0.35366086790288664,11599.02108108108,0.41531255974001147,0.003823360734085261,16699.675,4,2,1,99,20,4,1,0,1,1,1,6,3,0,0,0,1,0,1,0
1.0,5117,1255,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013955266679411202,7312.431506849315,1,2,1,121,12,9,2,2,3,1,1,4,3,1,0,0,0,0,0,0
1.0,6147,290,0.1952781494934047,5668.469897209985,0.41531255974001147,0.022175492257694513,7559.612068965517,3,2,1,103,15,20,5,0,0,1,1,6,24,1,0,0,0,0,0,0
1.0,7005,490,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,12,21,5,6,6,0,0,6,9,1,0,0,0,0,0,0
0.0,3873,140,0.0779009749569872,4335.841717791411,0.27337029248709616,0.06920282928694323,4556.055248618784,8,3,0,64,22,0,6,2,3,1,1,4,3,0,0,0,1,0,0,0
2.0,9270,1465,0.35366086790288664,11599.02108108108,0.41531255974001147,0.002580768495507551,12339.444444444445,4,2,1,101,18,18,4,3,4,1,1,3,21,0,0,0,0,0,0,1
0.0,3898,170,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,11,14,3,3,3,1,1,6,27,0,0,1,0,1,0,0
1.0,14781,740,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,8,20,5,6,6,0,0,5,12,0,0,1,0,0,0,0
1.0,8586,735,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,8,2,4,5,1,0,5,24,0,0,0,1,0,0,0
2.0,10697,1415,0.1619193270885108,9556.6080283353,0.27337029248709616,0.0012425922385777097,10874.692307692309,1,3,0,87,8,7,1,3,4,1,1,5,9,0,0,1,0,0,1,0
2.0,14300,995,0.35366086790288664,11599.02108108108,0.41531255974001147,0.003823360734085261,16699.675,4,2,1,99,20,12,3,3,4,1,1,6,27,0,0,0,1,1,0,0
0.0,8855,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,18,21,5,6,6,0,0,3,3,0,0,0,0,0,0,0
1.0,10844,1545,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,18,4,6,0,0,1,5,12,0,0,0,0,0,0,1
1.0,17024,1570,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,4,1,2,3,1,1,3,6,0,1,0,0,0,1,0
1.0,9314,1730,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,14,3,2,3,1,1,5,1,0,0,1,0,1,0,0
0.0,4777,165,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,0,3,1,6,6,0,0,3,24,0,1,0,0,0,1,0
1.0,7662,1515,0.1619193270885108,9556.6080283353,0.27337029248709616,0.004779200917606577,6060.6,1,3,0,60,12,13,3,6,0,0,1,6,9,1,0,0,0,1,0,0
1.0,6442,560,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,6,16,4,3,3,1,1,5,9,0,0,0,0,0,0,1
1.0,5264,270,0.0779009749569872,4335.841717791411,0.41531255974001147,0.004014528770789524,6602.071428571428,8,2,1,123,8,13,3,2,2,1,1,6,12,0,0,1,0,1,0,0
1.0,12898,925,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,13,4,1,0,1,1,1,5,27,1,0,0,0,0,1,0
0.0,6092,90,0.1619193270885108,9556.6080283353,0.06662206079143568,0.05935767539667368,3932.8099838969406,1,4,3,48,13,15,3,6,6,0,0,3,3,1,0,0,0,1,0,0
0.0,3311,160,0.0779009749569872,4335.841717791411,0.20827757598929458,0.14681705218887403,5552.235677083333,8,0,2,18,5,8,2,1,1,1,1,5,21,0,0,0,0,0,0,0
1.0,6540,550,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,19,4,1,2,3,1,1,3,27,0,0,0,0,0,1,0
0.0,3419,165,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,1,4,1,0,0,1,1,5,27,0,1,0,0,0,1,0
1.0,5177,1355,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,14,12,3,2,3,1,1,4,3,1,0,0,0,1,0,0
0.0,8246,185,0.1619193270885108,9556.6080283353,0.41531255974001147,0.020359395909004013,6315.816901408451,1,2,1,106,18,21,5,3,3,1,1,4,18,0,0,0,0,0,0,0
1.0,14676,690,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,21,5,6,6,0,0,6,9,0,0,1,0,0,0,0
1.0,13587,570,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,11,21,5,3,3,1,1,6,27,0,0,1,0,0,0,0
1.0,9663,730,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,21,9,2,0,1,1,1,5,6,0,0,0,1,0,0,0
1.0,13044,1055,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,10,2,2,3,1,1,6,12,0,0,0,0,0,0,0
1.0,5073,305,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,20,1,6,2,3,1,1,4,3,0,0,0,1,0,0,0
1.0,9345,1550,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,17,18,4,1,2,1,1,5,21,0,0,0,0,0,0,1
1.0,9663,1200,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,14,10,2,0,1,1,1,5,6,1,0,0,0,0,0,0
1.0,14277,780,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,21,5,1,1,1,1,5,21,0,0,1,0,0,0,0
1.0,10262,1105,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,10,4,1,5,6,0,0,6,1,0,0,1,0,0,1,0
0.0,5678,90,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,19,21,5,2,2,1,1,3,27,0,0,0,0,0,0,0
1.0,13727,570,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,16,1,6,2,3,1,1,5,15,0,0,0,0,0,0,0
1.0,9663,960,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,20,12,3,0,1,1,1,5,6,0,0,0,1,1,0,0
0.0,3858,140,0.1952781494934047,5668.469897209985,0.03641751099216211,0.03641751099216211,4789.892388451443,3,1,4,127,14,17,4,6,6,0,0,5,12,1,0,0,0,0,0,1
1.0,4812,270,0.0779009749569872,4335.841717791411,0.41531255974001147,0.004014528770789524,6602.071428571428,8,2,1,123,8,13,3,0,0,1,1,6,24,0,0,1,0,1,0,0
1.0,5775,345,0.1952781494934047,5668.469897209985,0.41531255974001147,0.001624928311986236,7166.176470588235,3,2,1,119,21,3,1,3,4,1,1,6,27,0,0,0,1,0,1,0
1.0,10539,1450,0.35366086790288664,11599.02108108108,0.27337029248709616,0.05400497036895431,10763.258407079646,4,3,0,73,9,9,2,3,4,1,1,6,6,0,0,1,0,0,0,0
0.0,4804,155,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,15,18,4,0,0,1,1,6,3,1,0,0,0,0,0,1
0.0,3383,165,0.030491301854329956,5590.260188087775,0.20827757598929458,0.14681705218887403,5552.235677083333,0,0,2,18,11,13,3,2,2,1,1,6,12,0,0,1,0,1,0,0
1.0,8738,295,0.1952781494934047,5668.469897209985,0.20827757598929458,0.0035366086790288662,6473.027027027027,3,0,2,24,12,17,4,6,6,0,0,3,3,1,0,0,0,0,0,1
1.0,7165,1535,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0015293442936341044,7835.625,1,2,1,125,5,6,1,2,3,1,1,3,27,0,0,0,0,0,1,0
1.0,6412,380,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,16,22,5,0,0,1,1,6,24,0,0,0,0,0,0,0
0.0,8016,185,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,18,22,5,3,3,1,1,6,27,0,0,0,0,0,0,0
1.0,11087,1120,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,20,15,3,1,2,1,1,3,12,0,0,0,1,1,0,0
0.0,3543,135,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,9,12,3,3,3,1,1,6,27,0,0,1,0,1,0,0
1.0,12471,730,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,4,1,2,3,1,1,6,12,0,0,0,0,0,1,0
1.0,10262,1165,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,9,4,1,0,1,1,1,6,24,0,0,1,0,0,1,0
0.0,4441,170,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,13,16,4,0,0,1,1,3,18,1,0,0,0,0,0,1
1.0,12537,505,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,7,15,3,2,2,1,1,3,27,0,0,0,0,1,0,0
1.0,10091,555,0.018543299560313517,5861.056701030928,0.27337029248709616,0.09357675396673676,11487.788559754852,2,3,0,66,22,7,1,6,0,0,1,3,24,0,0,0,1,0,1,0
0.0,6961,170,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,21,23,3,0,0,1,1,6,3,0,0,0,1,1,0,0
0.0,5013,195,0.1952781494934047,5668.469897209985,0.41531255974001147,0.020359395909004013,6315.816901408451,3,2,1,106,5,8,2,2,2,1,1,4,24,0,0,0,0,0,0,0
0.0,6934,170,0.1619193270885108,9556.6080283353,0.41531255974001147,0.020359395909004013,6315.816901408451,1,2,1,106,5,8,2,5,5,0,0,5,18,0,0,0,0,0,0,0
1.0,10877,740,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,6,19,4,0,0,1,1,6,3,0,0,0,0,0,0,1
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,15,18,4,3,3,1,1,4,18,1,0,0,0,0,0,1
1.0,7048,575,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,16,1,6,2,3,1,1,3,27,0,0,0,0,0,0,0
0.0,4878,155,0.04568916077231887,7801.355648535565,0.20827757598929458,0.14681705218887403,5552.235677083333,10,0,2,18,17,19,4,3,3,1,1,6,27,0,0,0,0,0,0,1
1.0,10844,570,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,14,23,3,1,1,1,1,5,21,1,0,0,0,1,0,0
2.0,15129,1760,0.35366086790288664,11599.02108108108,0.41531255974001147,0.013764098642706939,12630.173611111111,4,2,1,97,23,4,1,5,0,0,1,5,18,1,0,0,0,0,1,0
0.0,3943,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,0,3,1,6,6,0,0,5,12,0,1,0,0,0,1,0
1.0,5583,315,0.0779009749569872,4335.841717791411,0.41531255974001147,0.013955266679411202,7312.431506849315,8,2,1,121,6,11,2,3,3,1,1,6,6,0,0,0,0,0,0,0
1.0,9646,545,0.1143184859491493,10902.678093645485,0.41531255974001147,0.031160389982794877,7299.331288343558,6,2,1,111,7,16,4,3,3,1,1,6,6,0,0,0,0,0,0,1
1.0,7677,645,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,19,4,0,0,1,1,6,3,0,0,1,0,0,0,1
1.0,6842,295,0.1952781494934047,5668.469897209985,0.41531255974001147,0.022175492257694513,7559.612068965517,3,2,1,103,5,10,2,5,5,0,0,6,1,0,0,0,0,0,0,0
0.0,4995,90,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,8,10,2,0,0,1,1,6,24,0,0,1,0,0,0,0
1.0,9555,700,0.04568916077231887,7801.355648535565,0.27337029248709616,0.05400497036895431,10763.258407079646,10,3,0,73,7,18,4,6,6,0,0,6,9,0,0,0,0,0,0,1
0.0,4077,165,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,1,4,1,5,5,0,0,6,1,0,1,0,0,0,1,0
0.0,7229,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,15,18,4,6,6,0,0,5,12,1,0,0,0,0,0,1
1.0,12192,600,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,19,4,6,6,0,0,6,9,0,0,1,0,0,0,1
0.0,5911,165,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,10,12,3,4,4,1,1,4,12,0,0,1,0,1,0,0
1.0,8372,615,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,9,19,4,2,2,1,1,6,12,0,0,1,0,0,0,1
0.0,4995,85,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,7,8,2,0,0,1,1,3,18,0,0,0,0,0,0,0
1.0,14323,555,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,10,19,4,3,3,1,1,5,9,0,0,1,0,0,0,1
2.0,13014,1375,0.35366086790288664,11599.02108108108,0.41531255974001147,0.01749187535844007,12210.196721311475,4,2,1,116,5,4,1,6,0,0,1,6,9,0,0,0,0,0,1,0
2.0,13591,1730,0.1619193270885108,9556.6080283353,0.41531255974001147,0.004205696807493787,13962.431818181818,1,2,1,105,14,19,4,3,4,1,1,6,6,1,0,0,0,0,0,1
2.0,18799,2245,0.35366086790288664,11599.02108108108,0.41531255974001147,0.008602561651691838,14038.122222222222,4,2,1,113,5,18,4,6,0,0,1,3,3,0,0,0,0,0,0,1
0.0,3943,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,23,2,6,5,6,0,0,4,27,1,0,0,0,0,0,0
0.0,1965,90,0.0779009749569872,4335.841717791411,0.06662206079143568,0.05935767539667368,3932.8099838969406,8,4,3,48,5,7,1,1,1,1,1,5,21,0,0,0,0,0,1,0
0.0,4995,90,0.35366086790288664,11599.02108108108,0.06662206079143568,0.05935767539667368,3932.8099838969406,4,4,3,48,10,11,2,0,0,1,1,5,27,0,0,1,0,0,0,0
1.0,14641,1540,0.1619193270885108,9556.6080283353,0.27337029248709616,0.09357675396673676,11487.788559754852,1,3,0,66,16,18,4,6,0,0,1,3,24,0,0,0,0,0,0,1
0.0,4460,155,0.1619193270885108,9556.6080283353,0.27337029248709616,0.06920282928694323,4556.055248618784,1,3,0,64,20,23,3,4,4,1,1,4,12,0,0,0,1,1,0,0
1.0,10191,375,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,13,19,4,5,5,0,0,5,18,1,0,0,0,0,0,1
1.0,13843,1050,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,2,19,4,5,5,0,0,3,9,0,1,0,0,0,0,1
1.0,6349,345,0.1952781494934047,5668.469897209985,0.41531255974001147,0.001624928311986236,7166.176470588235,3,2,1,119,21,3,1,2,3,1,1,5,1,0,0,0,1,0,1,0
0.0,4409,155,0.030491301854329956,5590.260188087775,0.27337029248709616,0.06920282928694323,4556.055248618784,0,3,0,64,10,12,3,2,2,1,1,5,1,0,0,1,0,1,0,0
1.0,17024,1530,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,18,19,4,2,3,1,1,3,6,0,0,0,0,0,0,1
1.0,13727,835,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,7,21,5,5,5,0,0,5,18,0,0,0,0,0,0,0
0.0,8855,175,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,18,21,5,4,4,1,1,3,15,0,0,0,0,0,0,0
1.0,12524,615,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,8,19,4,0,0,1,1,6,24,0,0,1,0,0,0,1
1.0,13555,520,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,11,20,5,0,0,1,1,3,18,0,0,1,0,0,0,0
1.0,10844,330,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,6,12,3,3,3,1,1,6,6,0,0,0,0,1,0,0
1.0,13587,720,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,9,21,5,6,6,0,0,6,9,0,0,1,0,0,0,0
0.0,3543,135,0.0779009749569872,4335.841717791411,0.03641751099216211,0.03641751099216211,4789.892388451443,8,1,4,127,9,12,3,2,2,1,1,6,12,0,0,1,0,1,0,0
0.0,4842,135,0.04568916077231887,7801.355648535565,0.03641751099216211,0.03641751099216211,4789.892388451443,10,1,4,127,7,9,2,0,0,1,1,3,18,0,0,0,0,0,0,0
0.0,3943,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,23,2,6,2,3,1,1,4,24,1,0,0,0,0,0,0
1.0,10577,550,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,19,4,1,6,0,0,1,6,9,0,0,0,0,0,1,0
1.0,6979,625,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,10,21,5,2,2,1,1,5,15,0,0,1,0,0,0,0
0.0,11982,140,0.04568916077231887,7801.355648535565,0.03641751099216211,0.03641751099216211,4789.892388451443,10,1,4,127,17,20,5,3,3,1,1,6,27,0,0,0,0,0,0,0
1.0,5264,270,0.0779009749569872,4335.841717791411,0.41531255974001147,0.004014528770789524,6602.071428571428,8,2,1,123,8,13,3,3,3,1,1,6,6,0,0,1,0,1,0,0
0.0,8001,190,0.04568916077231887,7801.355648535565,0.41531255974001147,0.020359395909004013,6315.816901408451,10,2,1,106,6,9,2,6,6,0,0,3,3,0,0,0,0,0,0,0
2.0,10651,1410,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013764098642706939,12630.173611111111,1,2,1,97,19,19,4,5,6,0,0,6,1,0,0,0,0,0,0,1
1.0,10844,1640,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,16,19,4,4,5,1,0,5,24,0,0,0,0,0,0,1
1.0,6601,755,0.1143184859491493,10902.678093645485,0.41531255974001147,0.031160389982794877,7299.331288343558,6,2,1,111,9,22,5,2,2,1,1,3,27,0,0,1,0,0,0,0
1.0,6587,1455,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,19,19,4,3,4,1,1,3,21,0,0,0,0,0,0,1
0.0,3173,80,0.0779009749569872,4335.841717791411,0.06662206079143568,0.05935767539667368,3932.8099838969406,8,4,3,48,13,14,3,3,3,1,1,3,21,1,0,0,0,1,0,0
0.0,5228,165,0.1619193270885108,9556.6080283353,0.20827757598929458,0.14681705218887403,5552.235677083333,1,0,2,18,10,12,3,3,3,1,1,5,9,0,0,1,0,1,0,0
0.0,5769,180,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,7,10,2,4,4,1,1,6,21,0,0,0,0,0,0,0
1.0,14714,660,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,8,19,4,3,3,1,1,6,6,0,0,1,0,0,0,1
2.0,13014,810,0.35366086790288664,11599.02108108108,0.41531255974001147,0.01749187535844007,12210.196721311475,4,2,1,116,5,19,4,0,0,1,1,6,3,0,0,0,0,0,0,1
0.0,3359,170,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,22,1,6,0,1,1,1,6,3,0,0,0,1,0,0,0
0.0,6722,175,0.018543299560313517,5861.056701030928,0.20827757598929458,0.14681705218887403,5552.235677083333,2,0,2,18,20,23,3,6,6,0,0,3,3,0,0,0,1,1,0,0
0.0,4462,165,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,9,12,3,0,0,1,1,3,18,0,0,1,0,1,0,0
1.0,6171,675,0.1952781494934047,5668.469897209985,0.41531255974001147,0.031160389982794877,7299.331288343558,3,2,1,111,4,16,4,5,5,0,0,3,9,0,0,0,0,0,0,1
2.0,12303,875,0.1619193270885108,9556.6080283353,0.27337029248709616,0.00439686484419805,10969.065217391304,1,3,0,85,5,20,5,1,1,1,1,5,21,0,0,0,0,0,0,0
1.0,7695,835,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,11,1,6,3,4,1,1,3,21,0,0,1,0,0,0,0
1.0,5684,845,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,11,1,6,0,1,1,1,6,24,0,0,1,0,0,0,0
1.0,8366,905,0.1619193270885108,9556.6080283353,0.27337029248709616,0.09357675396673676,11487.788559754852,1,3,0,66,16,7,1,2,3,1,1,6,12,0,0,0,0,0,1,0
0.0,19630,135,0.1619193270885108,9556.6080283353,0.03641751099216211,0.03641751099216211,4789.892388451443,1,1,4,127,11,13,3,4,4,1,1,3,1,0,0,1,0,1,0,0
1.0,13502,900,0.35366086790288664,11599.02108108108,0.20827757598929458,0.038424775377556876,15723.174129353234,4,0,2,5,14,5,1,2,3,1,1,3,6,1,0,0,0,0,1,0
1.0,14781,775,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,21,10,2,2,3,1,1,5,1,0,0,0,1,0,0,0
1.0,6513,540,0.1143184859491493,10902.678093645485,0.41531255974001147,0.031160389982794877,7299.331288343558,6,2,1,111,7,16,4,2,2,1,1,6,12,0,0,0,0,0,0,1
1.0,9929,735,0.1619193270885108,9556.6080283353,0.41531255974001147,0.2271076276046645,10954.205808080807,1,2,1,104,7,19,4,5,5,0,0,6,1,0,0,0,0,0,0,1
2.0,18275,460,0.1143184859491493,10902.678093645485,0.41531255974001147,0.0011470082202255784,19381.333333333332,6,2,1,115,17,1,6,3,4,1,1,6,6,0,0,0,0,0,0,0
1.0,4487,1640,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013955266679411202,7312.431506849315,1,2,1,121,6,9,2,1,2,1,1,4,9,0,0,0,0,0,0,0
0.0,2754,85,0.1952781494934047,5668.469897209985,0.06662206079143568,0.05935767539667368,3932.8099838969406,3,4,3,48,21,22,5,4,4,1,1,3,15,0,0,0,1,0,0,0
0.0,2575,80,0.1619193270885108,9556.6080283353,0.06662206079143568,0.05935767539667368,3932.8099838969406,1,4,3,48,6,7,1,2,2,1,1,3,27,0,0,0,0,0,1,0
1.0,8224,330,0.0779009749569872,4335.841717791411,0.27337029248709616,0.0019116803670426305,9275.25,8,3,0,82,15,21,5,2,2,1,1,6,12,1,0,0,0,0,0,0
1.0,8991,705,0.1619193270885108,9556.6080283353,0.41531255974001147,0.022175492257694513,7559.612068965517,1,2,1,103,20,8,2,5,6,0,0,3,9,0,0,0,1,0,0,0
0.0,5000,195,0.1952781494934047,5668.469897209985,0.41531255974001147,0.020359395909004013,6315.816901408451,3,2,1,106,5,8,2,0,0,1,1,6,24,0,0,0,0,0,0,0
1.0,8529,1495,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,18,19,4,2,3,1,1,6,12,0,0,0,0,0,0,1
1.0,14042,1640,0.1619193270885108,9556.6080283353,0.41531255974001147,0.013955266679411202,7312.431506849315,1,2,1,121,6,9,2,6,0,0,1,3,3,0,0,0,0,0,0,0
0.0,4030,175,0.35366086790288664,11599.02108108108,0.20827757598929458,0.14681705218887403,5552.235677083333,4,0,2,18,11,14,3,4,4,1,1,5,24,0,0,1,0,1,0,0
1.0,10844,1025,0.35366086790288664,11599.02108108108,0.27337029248709616,0.09357675396673676,11487.788559754852,4,3,0,66,18,12,3,3,4,1,1,6,6,0,0,0,0,1,0,0
0.0,4804,160,0.1952781494934047,5668.469897209985,0.27337029248709616,0.06920282928694323,4556.055248618784,3,3,0,64,21,0,6,0,1,1,1,5,6,0,0,0,1,0,0,0
1.0,7308,480,0.1143184859491493,10902.678093645485,0.41531255974001147,0.2271076276046645,10954.205808080807,6,2,1,104,17,1,6,0,1,1,1,5,27,0,0,0,0,0,0,0
0.0,4823,180,0.1952781494934047,5668.469897209985,0.20827757598929458,0.14681705218887403,5552.235677083333,3,0,2,18,16,19,4,6,6,0,0,5,12,0,0,0,0,0,0,1
1.0,10262,1655,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,9,12,3,0,1,1,1,6,24,0,0,1,0,1,0,0
1.0,12898,450,0.35366086790288664,11599.02108108108,0.41531255974001147,0.2271076276046645,10954.205808080807,4,2,1,104,20,4,1,0,1,1,1,5,27,0,0,0,1,0,1,0
2.0,12778,1375,0.1619193270885108,9556.6080283353,0.20827757598929458,0.0005735041101127892,14845.833333333334,1,0,2,9,17,16,4,1,2,1,1,3,12,0,0,0,0,0,0,1
1.0,14871,515,0.1952781494934047,5668.469897209985,0.41531255974001147,0.2271076276046645,10954.205808080807,3,2,1,104,4,13,3,6,6,0,0,3,3,0,0,0,0,1,0,0
2.0,8708,1795,0.1619193270885108,9556.6080283353,0.41531255974001147,0.0017205123303383673,13859.277777777777,1,2,1,126,13,19,4,3,4,1,1,3,21,1,0,0,0,0,0,1
